Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 3.4026, Plan similarity: 2.7812, Random contrast: 0.3730
Normal loss: 3.2814, Plan similarity: 2.6250, Random contrast: 0.6016
Normal loss: 3.4464, Plan similarity: 2.8438, Random contrast: 0.5781
Normal loss: 3.0412, Plan similarity: 2.8125, Random contrast: 0.5703
Normal loss: 3.2736, Plan similarity: 2.6406, Random contrast: 0.5078
Normal loss: 3.0460, Plan similarity: 2.8594, Random contrast: 0.3711
Normal loss: 3.7045, Plan similarity: 2.8438, Random contrast: 0.3750
Normal loss: 3.2750, Plan similarity: 2.6562, Random contrast: 0.5312
Normal loss: 3.5282, Plan similarity: 2.5000, Random contrast: 0.5312
Normal loss: 3.2688, Plan similarity: 2.5156, Random contrast: 0.5234
Normal loss: 3.6510, Plan similarity: 2.7812, Random contrast: 0.5859
Normal loss: 3.2933, Plan similarity: 2.7344, Random contrast: 0.5664
Normal loss: 3.6001, Plan similarity: 2.4062, Random contrast: 0.6172
Normal loss: 3.5613, Plan similarity: 2.7500, Random contrast: 0.0442
Normal loss: 3.5562, Plan similarity: 2.3594, Random contrast: 0.5039
Normal loss: 3.6734, Plan similarity: 2.5938, Random contrast: 0.5508
Normal loss: 3.2225, Plan similarity: 2.9531, Random contrast: 0.4648
Normal loss: 3.5701, Plan similarity: 2.5938, Random contrast: 0.5664
Normal loss: 3.8307, Plan similarity: 2.6250, Random contrast: 0.2168
Normal loss: 2.8947, Plan similarity: 2.4688, Random contrast: 0.5742
Normal loss: 3.4064, Plan similarity: 2.4688, Random contrast: 0.4570
Normal loss: 3.3914, Plan similarity: 2.6875, Random contrast: 0.5469
Normal loss: 3.3179, Plan similarity: 2.7969, Random contrast: 0.3438
Normal loss: 3.4244, Plan similarity: 2.4062, Random contrast: 0.5039
Normal loss: 3.4370, Plan similarity: 2.9062, Random contrast: 0.6016
Normal loss: 3.6936, Plan similarity: 2.8750, Random contrast: 0.5781
Normal loss: 3.1720, Plan similarity: 2.8281, Random contrast: 0.5820
Normal loss: 3.3397, Plan similarity: 2.9375, Random contrast: 0.5117
Normal loss: 3.2862, Plan similarity: 2.6094, Random contrast: 0.5938
Normal loss: 3.2695, Plan similarity: 2.3750, Random contrast: 0.6016
Normal loss: 3.1350, Plan similarity: 2.0938, Random contrast: 0.5156
Normal loss: 3.6605, Plan similarity: 2.4062, Random contrast: 0.4434
Normal loss: 3.3591, Plan similarity: 2.8125, Random contrast: 0.5664
Normal loss: 4.0742, Plan similarity: 3.0312, Random contrast: 0.1396
Normal loss: 3.4243, Plan similarity: 2.7188, Random contrast: 0.5664
Normal loss: 3.5866, Plan similarity: 2.7031, Random contrast: 0.5117
Normal loss: 3.3864, Plan similarity: 2.9688, Random contrast: 0.4297
Normal loss: 3.3910, Plan similarity: 2.4062, Random contrast: 0.5703
Normal loss: 3.4255, Plan similarity: 2.5312, Random contrast: 0.5625
Normal loss: 3.9146, Plan similarity: 2.3125, Random contrast: 0.4492
Normal loss: 3.8110, Plan similarity: 2.0938, Random contrast: 0.5703
Normal loss: 3.6521, Plan similarity: 2.2656, Random contrast: 0.5781
Normal loss: 3.0692, Plan similarity: 3.1250, Random contrast: 0.5781
Normal loss: 3.7438, Plan similarity: 3.4062, Random contrast: 0.3828
Normal loss: 3.3368, Plan similarity: 2.8125, Random contrast: 0.5273
Normal loss: 3.2013, Plan similarity: 2.2656, Random contrast: 0.5352
Normal loss: 3.4042, Plan similarity: 2.6250, Random contrast: 0.4141
Normal loss: 3.7430, Plan similarity: 2.7812, Random contrast: 0.3965
Normal loss: 4.0980, Plan similarity: 3.1875, Random contrast: 0.3555
Normal loss: 3.5765, Plan similarity: 3.0000, Random contrast: 0.3984
Normal loss: 3.5917, Plan similarity: 2.2812, Random contrast: 0.5625
Normal loss: 3.5452, Plan similarity: 3.0312, Random contrast: 0.0403
Normal loss: 3.5403, Plan similarity: 2.5625, Random contrast: 0.5430
Normal loss: 3.4106, Plan similarity: 3.1562, Random contrast: 0.5391
Normal loss: 3.8147, Plan similarity: 2.3750, Random contrast: 0.5039
Normal loss: 3.4613, Plan similarity: 2.5000, Random contrast: 0.5234
Normal loss: 3.2898, Plan similarity: 2.2344, Random contrast: 0.5469
Normal loss: 3.4912, Plan similarity: 2.6875, Random contrast: 0.4863
Normal loss: 3.3429, Plan similarity: 2.5312, Random contrast: 0.3086
Normal loss: 3.6378, Plan similarity: 2.1719, Random contrast: 0.4688
Normal loss: 3.2765, Plan similarity: 3.0469, Random contrast: 0.5508
Normal loss: 3.7343, Plan similarity: 2.3750, Random contrast: 0.5703
Normal loss: 3.8206, Plan similarity: 2.5000, Random contrast: 0.5234
Normal loss: 3.6394, Plan similarity: 2.3438, Random contrast: 0.5234
Normal loss: 3.9368, Plan similarity: 2.2188, Random contrast: 0.4688
Normal loss: 3.1662, Plan similarity: 2.6094, Random contrast: 0.5625
Normal loss: 3.3110, Plan similarity: 2.9375, Random contrast: 0.4922
Normal loss: 3.4166, Plan similarity: 2.3125, Random contrast: 0.5781
Normal loss: 3.5931, Plan similarity: 2.3750, Random contrast: 0.5312
Normal loss: 3.4974, Plan similarity: 2.5781, Random contrast: 0.5234
Normal loss: 3.4779, Plan similarity: 2.4688, Random contrast: 0.4570
Normal loss: 2.9684, Plan similarity: 2.5312, Random contrast: 0.5664
Normal loss: 3.1818, Plan similarity: 2.5000, Random contrast: 0.5469
Normal loss: 3.4404, Plan similarity: 2.5312, Random contrast: 0.5156
Normal loss: 3.3708, Plan similarity: 2.6719, Random contrast: 0.5312
Normal loss: 3.7749, Plan similarity: 2.3281, Random contrast: 0.5195
Normal loss: 3.6161, Plan similarity: 2.4531, Random contrast: 0.4199
Normal loss: 3.6817, Plan similarity: 2.2031, Random contrast: 0.6094
Normal loss: 3.4575, Plan similarity: 2.4219, Random contrast: 0.5000
Normal loss: 3.3348, Plan similarity: 2.6094, Random contrast: 0.4453
Normal loss: 3.1572, Plan similarity: 2.8125, Random contrast: 0.5273
Normal loss: 3.4646, Plan similarity: 3.0625, Random contrast: 0.5469
Normal loss: 3.3257, Plan similarity: 3.0312, Random contrast: 0.3711
Normal loss: 3.1956, Plan similarity: 2.9531, Random contrast: 0.2598
Normal loss: 3.5675, Plan similarity: 2.3594, Random contrast: 0.5430
Normal loss: 3.3965, Plan similarity: 2.4688, Random contrast: 0.3926
Normal loss: 4.3661, Plan similarity: 3.0625, Random contrast: 0.0000
Normal loss: 3.3172, Plan similarity: 2.4062, Random contrast: 0.5703
Normal loss: 3.2029, Plan similarity: 2.3125, Random contrast: 0.4570
Normal loss: 3.4680, Plan similarity: 2.5469, Random contrast: 0.4766
Normal loss: 3.6834, Plan similarity: 2.9375, Random contrast: 0.1221
Normal loss: 3.1710, Plan similarity: 2.9062, Random contrast: 0.5195
Normal loss: 3.2017, Plan similarity: 2.9062, Random contrast: 0.5938
Normal loss: 2.9648, Plan similarity: 2.7812, Random contrast: 0.6016
Normal loss: 3.3791, Plan similarity: 2.4688, Random contrast: 0.5547
Normal loss: 3.0496, Plan similarity: 2.4531, Random contrast: 0.5078
Normal loss: 3.4481, Plan similarity: 2.4062, Random contrast: 0.5000
Normal loss: 3.1236, Plan similarity: 2.1406, Random contrast: 0.5781
Normal loss: 3.4180, Plan similarity: 2.5938, Random contrast: 0.5273
Normal loss: 3.4572, Plan similarity: 2.3906, Random contrast: 0.5391
Normal loss: 3.4810, Plan similarity: 2.5625, Random contrast: 0.4492
Normal loss: 3.5011, Plan similarity: 2.7188, Random contrast: 0.5195
Normal loss: 4.1152, Plan similarity: 2.9062, Random contrast: 0.0000
Normal loss: 3.1418, Plan similarity: 2.7500, Random contrast: 0.5898
Normal loss: 3.5153, Plan similarity: 2.5625, Random contrast: 0.4766
Normal loss: 3.2958, Plan similarity: 2.4844, Random contrast: 0.4199
Normal loss: 3.2747, Plan similarity: 2.6875, Random contrast: 0.3379
Normal loss: 3.1102, Plan similarity: 2.4688, Random contrast: 0.5195
Normal loss: 3.4174, Plan similarity: 2.4688, Random contrast: 0.4297
Normal loss: 3.1775, Plan similarity: 2.5625, Random contrast: 0.4863
Normal loss: 3.3842, Plan similarity: 2.7031, Random contrast: 0.5625
Normal loss: 3.2481, Plan similarity: 2.5625, Random contrast: 0.5391
Normal loss: 3.2983, Plan similarity: 3.0312, Random contrast: 0.4766
Normal loss: 3.3747, Plan similarity: 2.4531, Random contrast: 0.5625
Normal loss: 3.1990, Plan similarity: 2.5312, Random contrast: 0.5547
Normal loss: 3.4302, Plan similarity: 2.1562, Random contrast: 0.3672
Normal loss: 3.1216, Plan similarity: 2.7812, Random contrast: 0.5430
Normal loss: 3.7163, Plan similarity: 2.0781, Random contrast: 0.2051
Normal loss: 3.3735, Plan similarity: 1.8594, Random contrast: 0.5273
Normal loss: 3.4095, Plan similarity: 2.3281, Random contrast: 0.5352
Normal loss: 3.3992, Plan similarity: 2.2969, Random contrast: 0.5664
Normal loss: 3.7758, Plan similarity: 2.9688, Random contrast: 0.0090
Normal loss: 3.3427, Plan similarity: 2.7500, Random contrast: 0.5117
Normal loss: 3.5860, Plan similarity: 2.5625, Random contrast: 0.3086
Normal loss: 3.4509, Plan similarity: 2.3438, Random contrast: 0.4121
Normal loss: 3.3622, Plan similarity: 2.2812, Random contrast: 0.5000
Normal loss: 3.2357, Plan similarity: 2.2500, Random contrast: 0.5781
Normal loss: 3.1857, Plan similarity: 2.6250, Random contrast: 0.5352
Normal loss: 3.2902, Plan similarity: 2.6562, Random contrast: 0.3770
Normal loss: 3.5970, Plan similarity: 2.4688, Random contrast: 0.3379
Normal loss: 3.2037, Plan similarity: 2.1562, Random contrast: 0.4414
Normal loss: 3.2791, Plan similarity: 2.0156, Random contrast: 0.4883
Normal loss: 3.2520, Plan similarity: 2.5156, Random contrast: 0.5312
Normal loss: 3.5753, Plan similarity: 3.0781, Random contrast: 0.2734
Normal loss: 3.0507, Plan similarity: 2.5312, Random contrast: 0.5312
Normal loss: 3.3019, Plan similarity: 2.4688, Random contrast: 0.5391
Normal loss: 3.5978, Plan similarity: 2.2188, Random contrast: 0.5078
Normal loss: 3.2638, Plan similarity: 3.1875, Random contrast: 0.3672
Normal loss: 3.1547, Plan similarity: 2.5312, Random contrast: 0.6094
Normal loss: 3.6834, Plan similarity: 2.2031, Random contrast: 0.4883
Normal loss: 3.4035, Plan similarity: 2.6875, Random contrast: 0.5273
Normal loss: 3.2768, Plan similarity: 2.4844, Random contrast: 0.5273
Normal loss: 3.2605, Plan similarity: 2.5156, Random contrast: 0.5469
Normal loss: 3.2811, Plan similarity: 2.5938, Random contrast: 0.5234
Normal loss: 3.3301, Plan similarity: 2.5312, Random contrast: 0.4648
Normal loss: 3.2594, Plan similarity: 2.2969, Random contrast: 0.5156
Normal loss: 3.2516, Plan similarity: 2.6562, Random contrast: 0.3574
Normal loss: 3.1156, Plan similarity: 2.4688, Random contrast: 0.5195
Normal loss: 3.5375, Plan similarity: 2.3750, Random contrast: 0.5352
Normal loss: 3.5904, Plan similarity: 2.6875, Random contrast: 0.4746
Normal loss: 3.5182, Plan similarity: 2.5312, Random contrast: 0.4375
Normal loss: 3.3470, Plan similarity: 2.9062, Random contrast: 0.2500
Normal loss: 3.5473, Plan similarity: 2.4219, Random contrast: 0.5234
Normal loss: 3.6283, Plan similarity: 2.4219, Random contrast: 0.4609
Normal loss: 3.4909, Plan similarity: 2.3438, Random contrast: 0.5508
Normal loss: 3.6048, Plan similarity: 2.6250, Random contrast: 0.4824
Normal loss: 3.3199, Plan similarity: 2.4688, Random contrast: 0.3926
Normal loss: 3.1736, Plan similarity: 2.5625, Random contrast: 0.5625
Normal loss: 3.7393, Plan similarity: 2.4688, Random contrast: 0.2773
Normal loss: 3.4647, Plan similarity: 2.5625, Random contrast: 0.2090
Normal loss: 3.5796, Plan similarity: 2.7812, Random contrast: 0.5156
Normal loss: 3.3382, Plan similarity: 2.6875, Random contrast: 0.4727
Normal loss: 3.3854, Plan similarity: 2.6875, Random contrast: 0.4238
Normal loss: 3.4266, Plan similarity: 2.3125, Random contrast: 0.1709
Normal loss: 3.5562, Plan similarity: 2.1875, Random contrast: 0.5781
Normal loss: 3.3326, Plan similarity: 2.5000, Random contrast: 0.4688
Normal loss: 3.3805, Plan similarity: 2.8125, Random contrast: 0.4941
Normal loss: 3.2946, Plan similarity: 2.5625, Random contrast: 0.3984
Normal loss: 3.3758, Plan similarity: 2.6562, Random contrast: 0.5781
Normal loss: 3.4941, Plan similarity: 2.3438, Random contrast: 0.5078
Normal loss: 3.5367, Plan similarity: 2.5000, Random contrast: 0.4570
Normal loss: 3.3986, Plan similarity: 2.5000, Random contrast: 0.4453
Normal loss: 3.1006, Plan similarity: 2.5781, Random contrast: 0.5938
Normal loss: 3.0427, Plan similarity: 2.7188, Random contrast: 0.5469
Normal loss: 3.1371, Plan similarity: 2.6250, Random contrast: 0.5391
Normal loss: 3.2489, Plan similarity: 2.6875, Random contrast: 0.4629
Normal loss: 3.2765, Plan similarity: 2.5469, Random contrast: 0.3711
Normal loss: 3.4215, Plan similarity: 2.9531, Random contrast: 0.4551
Normal loss: 3.6012, Plan similarity: 2.3750, Random contrast: 0.5586
Normal loss: 3.3319, Plan similarity: 2.6875, Random contrast: 0.4785
Normal loss: 3.5422, Plan similarity: 2.5000, Random contrast: 0.3594
Normal loss: 3.2097, Plan similarity: 2.3594, Random contrast: 0.4531
Normal loss: 3.5248, Plan similarity: 2.2188, Random contrast: 0.5000
Normal loss: 3.2583, Plan similarity: 2.9688, Random contrast: 0.4121
Normal loss: 3.0569, Plan similarity: 2.8125, Random contrast: 0.5352
Normal loss: 3.1002, Plan similarity: 2.2500, Random contrast: 0.3730
Normal loss: 3.7043, Plan similarity: 3.3281, Random contrast: 0.2793
Normal loss: 3.4733, Plan similarity: 2.5312, Random contrast: 0.5078
Normal loss: 3.4948, Plan similarity: 2.1250, Random contrast: 0.5820
Normal loss: 3.0621, Plan similarity: 2.6875, Random contrast: 0.5312
Normal loss: 3.3061, Plan similarity: 2.6250, Random contrast: 0.5234
Normal loss: 3.7270, Plan similarity: 2.5312, Random contrast: 0.4492
Normal loss: 3.1028, Plan similarity: 2.5312, Random contrast: 0.4395
Normal loss: 2.8856, Plan similarity: 2.2656, Random contrast: 0.5625
Normal loss: 3.2720, Plan similarity: 2.2812, Random contrast: 0.5625
Normal loss: 3.2146, Plan similarity: 2.3281, Random contrast: 0.5156
Normal loss: 3.0485, Plan similarity: 2.7188, Random contrast: 0.5273
Normal loss: 3.3922, Plan similarity: 2.7500, Random contrast: 0.4648
Normal loss: 3.1554, Plan similarity: 2.6875, Random contrast: 0.4844
Normal loss: 3.6119, Plan similarity: 2.8281, Random contrast: 0.1689
Normal loss: 3.1873, Plan similarity: 2.6562, Random contrast: 0.5234
Normal loss: 3.2334, Plan similarity: 2.4062, Random contrast: 0.5781
Normal loss: 3.1087, Plan similarity: 2.5625, Random contrast: 0.4883
Normal loss: 3.4758, Plan similarity: 2.2344, Random contrast: 0.4688
Normal loss: 3.4187, Plan similarity: 2.3125, Random contrast: 0.5469
Normal loss: 3.2708, Plan similarity: 2.7344, Random contrast: 0.2949
Normal loss: 3.4054, Plan similarity: 2.4688, Random contrast: 0.4258
Normal loss: 3.3481, Plan similarity: 3.3906, Random contrast: 0.2539
Normal loss: 3.7007, Plan similarity: 2.2656, Random contrast: 0.5742
Normal loss: 3.1993, Plan similarity: 2.9062, Random contrast: 0.5703
Normal loss: 3.2309, Plan similarity: 2.9688, Random contrast: 0.4961
Normal loss: 3.4449, Plan similarity: 2.7812, Random contrast: 0.5469
Normal loss: 3.3845, Plan similarity: 2.8906, Random contrast: 0.4570
Normal loss: 3.2862, Plan similarity: 2.7188, Random contrast: 0.4844
Normal loss: 3.8018, Plan similarity: 2.2188, Random contrast: 0.4102
Normal loss: 3.5373, Plan similarity: 1.6562, Random contrast: 0.4570
Normal loss: 3.4503, Plan similarity: 2.1875, Random contrast: 0.1924
Normal loss: 3.3773, Plan similarity: 2.5625, Random contrast: 0.3945
Normal loss: 3.5313, Plan similarity: 2.7500, Random contrast: 0.5703
Normal loss: 3.3279, Plan similarity: 3.0000, Random contrast: 0.2812
Normal loss: 3.1069, Plan similarity: 2.8125, Random contrast: 0.5000
Normal loss: 3.2762, Plan similarity: 2.7812, Random contrast: 0.4648
Normal loss: 3.7786, Plan similarity: 2.6250, Random contrast: 0.0000
Normal loss: 3.2798, Plan similarity: 2.9062, Random contrast: 0.2773
Normal loss: 3.3022, Plan similarity: 2.4375, Random contrast: 0.5117
Normal loss: 3.5517, Plan similarity: 1.9688, Random contrast: 0.5156
Normal loss: 3.5776, Plan similarity: 2.1562, Random contrast: 0.5625
Normal loss: 3.2895, Plan similarity: 1.8984, Random contrast: 0.5781
Normal loss: 3.2813, Plan similarity: 1.8438, Random contrast: 0.5508
Normal loss: 2.9192, Plan similarity: 2.2500, Random contrast: 0.6250
Normal loss: 3.1949, Plan similarity: 2.8750, Random contrast: 0.6094
Normal loss: 3.3819, Plan similarity: 2.6875, Random contrast: 0.5195
Normal loss: 3.4946, Plan similarity: 2.5000, Random contrast: 0.5703
Normal loss: 3.4915, Plan similarity: 2.4375, Random contrast: 0.5938
Normal loss: 3.3348, Plan similarity: 2.0469, Random contrast: 0.3105
Normal loss: 3.3625, Plan similarity: 2.2812, Random contrast: 0.5781
Normal loss: 3.5403, Plan similarity: 2.3125, Random contrast: 0.5625
Normal loss: 3.5070, Plan similarity: 1.8125, Random contrast: 0.5625
Normal loss: 3.4347, Plan similarity: 1.6875, Random contrast: 0.5469
Normal loss: 3.2014, Plan similarity: 2.0938, Random contrast: 0.5078
Normal loss: 3.2220, Plan similarity: 2.3750, Random contrast: 0.4570
Normal loss: 3.1810, Plan similarity: 2.3906, Random contrast: 0.5039
Normal loss: 3.2368, Plan similarity: 2.6406, Random contrast: 0.5312
Normal loss: 3.4789, Plan similarity: 2.6719, Random contrast: 0.5195
Normal loss: 3.3983, Plan similarity: 2.1875, Random contrast: 0.5977
Normal loss: 3.3915, Plan similarity: 2.1406, Random contrast: 0.5547
Normal loss: 3.4508, Plan similarity: 2.2188, Random contrast: 0.5898
Normal loss: 3.3130, Plan similarity: 2.6875, Random contrast: 0.5000
Normal loss: 3.5405, Plan similarity: 2.3438, Random contrast: 0.5391
Normal loss: 3.4611, Plan similarity: 1.8750, Random contrast: 0.5508
Normal loss: 3.2934, Plan similarity: 2.4375, Random contrast: 0.4160
Normal loss: 3.4354, Plan similarity: 2.4062, Random contrast: 0.4688
Normal loss: 3.2922, Plan similarity: 2.5938, Random contrast: 0.5781
Normal loss: 3.5158, Plan similarity: 2.5469, Random contrast: 0.2969
Normal loss: 3.3782, Plan similarity: 2.5938, Random contrast: 0.4961
Normal loss: 3.3025, Plan similarity: 2.3125, Random contrast: 0.4336
Normal loss: 3.2116, Plan similarity: 2.4062, Random contrast: 0.5938
Normal loss: 3.3782, Plan similarity: 2.3125, Random contrast: 0.4180
Normal loss: 3.1440, Plan similarity: 1.9297, Random contrast: 0.5312
Normal loss: 3.2245, Plan similarity: 1.9844, Random contrast: 0.5078
Normal loss: 3.3810, Plan similarity: 2.5781, Random contrast: 0.5312
Normal loss: 3.2817, Plan similarity: 2.4375, Random contrast: 0.4492
Normal loss: 3.4682, Plan similarity: 2.3438, Random contrast: 0.5312
Normal loss: 3.6316, Plan similarity: 2.0312, Random contrast: 0.5078
Normal loss: 3.5589, Plan similarity: 2.1250, Random contrast: 0.5391
Normal loss: 3.5403, Plan similarity: 2.4062, Random contrast: 0.5547
Normal loss: 3.2665, Plan similarity: 2.3281, Random contrast: 0.5703
Normal loss: 3.2957, Plan similarity: 2.1875, Random contrast: 0.5000
Normal loss: 3.2224, Plan similarity: 2.5938, Random contrast: 0.5781
Normal loss: 3.1760, Plan similarity: 2.4375, Random contrast: 0.5234
Normal loss: 3.3290, Plan similarity: 2.2969, Random contrast: 0.5938
Normal loss: 3.6025, Plan similarity: 2.5938, Random contrast: 0.5000
Normal loss: 3.5166, Plan similarity: 2.3594, Random contrast: 0.4609
Normal loss: 3.7422, Plan similarity: 2.4375, Random contrast: 0.5000
Normal loss: 3.1915, Plan similarity: 2.6250, Random contrast: 0.4785
Normal loss: 3.6300, Plan similarity: 2.1719, Random contrast: 0.5156
Normal loss: 3.4134, Plan similarity: 2.3125, Random contrast: 0.5781
Normal loss: 3.7102, Plan similarity: 2.2500, Random contrast: 0.4961
Normal loss: 3.2851, Plan similarity: 2.5000, Random contrast: 0.4375
Normal loss: 3.3736, Plan similarity: 2.8438, Random contrast: 0.0188
Normal loss: 3.3712, Plan similarity: 2.4688, Random contrast: 0.3887
Normal loss: 3.0785, Plan similarity: 2.3125, Random contrast: 0.4570
Normal loss: 3.3624, Plan similarity: 2.4062, Random contrast: 0.6133
Normal loss: 3.5002, Plan similarity: 2.5781, Random contrast: 0.3984
Normal loss: 3.1530, Plan similarity: 2.5625, Random contrast: 0.4688
Normal loss: 3.8248, Plan similarity: 2.3594, Random contrast: 0.5000
Normal loss: 3.4025, Plan similarity: 2.2812, Random contrast: 0.5117
Normal loss: 3.4826, Plan similarity: 2.2500, Random contrast: 0.4023
Normal loss: 3.6171, Plan similarity: 2.7031, Random contrast: 0.1807
Normal loss: 3.3560, Plan similarity: 2.5625, Random contrast: 0.5430
Normal loss: 3.8225, Plan similarity: 2.4062, Random contrast: 0.4141
Normal loss: 2.8800, Plan similarity: 2.0312, Random contrast: 0.5781
Normal loss: 3.6320, Plan similarity: 2.3438, Random contrast: 0.4805
Normal loss: 3.0817, Plan similarity: 2.4375, Random contrast: 0.4258
Normal loss: 3.3162, Plan similarity: 2.4688, Random contrast: 0.5547
Normal loss: 3.5202, Plan similarity: 2.4375, Random contrast: 0.5078
Normal loss: 3.1374, Plan similarity: 2.3750, Random contrast: 0.4043
Normal loss: 3.1709, Plan similarity: 2.5000, Random contrast: 0.5312
Normal loss: 3.3410, Plan similarity: 2.2031, Random contrast: 0.4141
Normal loss: 3.4343, Plan similarity: 2.7188, Random contrast: 0.0481
Normal loss: 3.2860, Plan similarity: 2.5312, Random contrast: 0.5547
Normal loss: 3.1056, Plan similarity: 2.6406, Random contrast: 0.5234
Normal loss: 3.2510, Plan similarity: 2.4844, Random contrast: 0.5195
Normal loss: 3.5095, Plan similarity: 2.0625, Random contrast: 0.5781
Normal loss: 3.3007, Plan similarity: 2.4062, Random contrast: 0.4844
Normal loss: 3.5228, Plan similarity: 2.1562, Random contrast: 0.4805
Normal loss: 3.5920, Plan similarity: 1.9844, Random contrast: 0.3965
Normal loss: 3.2952, Plan similarity: 1.6406, Random contrast: 0.5352
Normal loss: 3.0384, Plan similarity: 2.8438, Random contrast: 0.4883
Normal loss: 3.4409, Plan similarity: 2.3750, Random contrast: 0.4980
Normal loss: 3.6059, Plan similarity: 2.5938, Random contrast: 0.5820
Normal loss: 3.3198, Plan similarity: 1.8281, Random contrast: 0.5625
Normal loss: 3.3802, Plan similarity: 2.3281, Random contrast: 0.5156
Normal loss: 3.0594, Plan similarity: 2.4688, Random contrast: 0.5898
Normal loss: 3.3524, Plan similarity: 2.3750, Random contrast: 0.2100
Normal loss: 3.3599, Plan similarity: 2.0312, Random contrast: 0.4453
Normal loss: 3.0885, Plan similarity: 2.5625, Random contrast: 0.5391
Normal loss: 3.4765, Plan similarity: 2.1875, Random contrast: 0.3594
Normal loss: 3.5695, Plan similarity: 2.4531, Random contrast: 0.5820
Normal loss: 3.1962, Plan similarity: 2.5469, Random contrast: 0.5195
Normal loss: 3.3279, Plan similarity: 2.5000, Random contrast: 0.4414
Normal loss: 3.1976, Plan similarity: 2.3438, Random contrast: 0.4688
Normal loss: 3.1952, Plan similarity: 2.5000, Random contrast: 0.5547
Normal loss: 3.5120, Plan similarity: 2.5625, Random contrast: 0.5586
Normal loss: 3.8575, Plan similarity: 2.5625, Random contrast: 0.5000
Normal loss: 3.1212, Plan similarity: 2.2344, Random contrast: 0.5117
Normal loss: 3.2795, Plan similarity: 2.7188, Random contrast: 0.4766
Normal loss: 3.5517, Plan similarity: 2.5000, Random contrast: 0.4844
Normal loss: 3.2397, Plan similarity: 2.2812, Random contrast: 0.4570
Normal loss: 3.2833, Plan similarity: 2.2031, Random contrast: 0.4199
Normal loss: 3.0787, Plan similarity: 2.6094, Random contrast: 0.5234
Normal loss: 3.1091, Plan similarity: 2.3125, Random contrast: 0.5234
Normal loss: 3.0968, Plan similarity: 2.7812, Random contrast: 0.5391
Normal loss: 3.2020, Plan similarity: 2.7500, Random contrast: 0.4863
Normal loss: 3.0663, Plan similarity: 2.5000, Random contrast: 0.4023
Normal loss: 3.2689, Plan similarity: 1.9844, Random contrast: 0.4199
Normal loss: 3.1377, Plan similarity: 2.5781, Random contrast: 0.5469
Normal loss: 3.1985, Plan similarity: 2.5938, Random contrast: 0.5234
Normal loss: 3.0140, Plan similarity: 2.1875, Random contrast: 0.5391
Normal loss: 3.2184, Plan similarity: 2.6250, Random contrast: 0.5156
Normal loss: 3.1096, Plan similarity: 2.3125, Random contrast: 0.3867
Normal loss: 3.3172, Plan similarity: 2.5625, Random contrast: 0.2598
Normal loss: 3.1720, Plan similarity: 2.5625, Random contrast: 0.5391
Normal loss: 3.5041, Plan similarity: 2.1562, Random contrast: 0.4551
Normal loss: 3.5443, Plan similarity: 2.4375, Random contrast: 0.4609
Normal loss: 3.3799, Plan similarity: 2.4375, Random contrast: 0.5547
Normal loss: 2.8839, Plan similarity: 2.5625, Random contrast: 0.5234
Normal loss: 3.1654, Plan similarity: 2.5938, Random contrast: 0.4961
Normal loss: 3.0169, Plan similarity: 2.6562, Random contrast: 0.5234
Normal loss: 3.5610, Plan similarity: 2.5156, Random contrast: 0.4219
Normal loss: 3.2277, Plan similarity: 2.2969, Random contrast: 0.4375
Normal loss: 3.1023, Plan similarity: 2.5156, Random contrast: 0.3750
Normal loss: 3.0301, Plan similarity: 2.5781, Random contrast: 0.4414
Normal loss: 3.0690, Plan similarity: 2.5938, Random contrast: 0.5234
Normal loss: 3.1265, Plan similarity: 2.6875, Random contrast: 0.5078
Normal loss: 3.1440, Plan similarity: 2.6875, Random contrast: 0.4609
Normal loss: 3.1669, Plan similarity: 2.5312, Random contrast: 0.5469
Normal loss: 3.4255, Plan similarity: 2.4531, Random contrast: 0.4883
Normal loss: 3.3371, Plan similarity: 2.4688, Random contrast: 0.4336
Normal loss: 3.3059, Plan similarity: 2.5938, Random contrast: 0.5234
Normal loss: 3.6606, Plan similarity: 2.3438, Random contrast: 0.3594
Normal loss: 3.1911, Plan similarity: 2.7031, Random contrast: 0.5156
Normal loss: 3.5422, Plan similarity: 2.0469, Random contrast: 0.2930
Normal loss: 2.9845, Plan similarity: 2.7656, Random contrast: 0.5625
Normal loss: 2.9510, Plan similarity: 2.5625, Random contrast: 0.5234
Normal loss: 3.0951, Plan similarity: 2.6094, Random contrast: 0.4883
Normal loss: 3.3095, Plan similarity: 2.4688, Random contrast: 0.5508
Normal loss: 3.2524, Plan similarity: 2.1562, Random contrast: 0.2832
Normal loss: 3.2021, Plan similarity: 2.3438, Random contrast: 0.5234
Normal loss: 3.0638, Plan similarity: 2.3125, Random contrast: 0.4766
Normal loss: 3.2529, Plan similarity: 2.3750, Random contrast: 0.2422
Normal loss: 3.5613, Plan similarity: 2.8750, Random contrast: 0.4922
Normal loss: 3.2509, Plan similarity: 2.8750, Random contrast: 0.4922
Normal loss: 3.3164, Plan similarity: 2.4688, Random contrast: 0.4844
Normal loss: 3.1121, Plan similarity: 2.4688, Random contrast: 0.4961
Normal loss: 3.6282, Plan similarity: 2.2188, Random contrast: 0.3047
Normal loss: 2.9635, Plan similarity: 2.4844, Random contrast: 0.5469
