Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.1002, Plan similarity: 0.4023, Random contrast: 0.5273
Normal loss: 0.0948, Plan similarity: 0.1641, Random contrast: 0.6758
Normal loss: 0.1305, Plan similarity: 0.4766, Random contrast: 0.6797
Normal loss: 0.0891, Plan similarity: 1.2734, Random contrast: 0.5781
Normal loss: 0.1303, Plan similarity: 0.2773, Random contrast: 0.5273
Normal loss: 0.0838, Plan similarity: 0.4453, Random contrast: 0.5000
Normal loss: 0.0693, Plan similarity: 2.2812, Random contrast: 0.4961
Normal loss: 0.1310, Plan similarity: 0.4453, Random contrast: 0.2988
Normal loss: 0.1697, Plan similarity: 0.2617, Random contrast: 0.4570
Normal loss: 0.1667, Plan similarity: 0.6289, Random contrast: 0.6719
Normal loss: 0.2264, Plan similarity: 3.2031, Random contrast: 0.1924
Normal loss: 0.3359, Plan similarity: 0.5898, Random contrast: 0.6523
Normal loss: 0.3992, Plan similarity: 0.5430, Random contrast: 0.0679
Normal loss: 0.1585, Plan similarity: 2.2969, Random contrast: 0.4688
Normal loss: 0.1166, Plan similarity: 0.3438, Random contrast: 0.3281
Normal loss: 0.1345, Plan similarity: 0.2188, Random contrast: 0.4883
Normal loss: 0.1081, Plan similarity: 0.2559, Random contrast: 0.4375
Normal loss: 0.1053, Plan similarity: 0.1895, Random contrast: 0.3086
Normal loss: 0.1203, Plan similarity: 0.3984, Random contrast: 0.4922
Normal loss: 0.1986, Plan similarity: 0.6172, Random contrast: 0.2090
Normal loss: 0.2265, Plan similarity: 0.3301, Random contrast: 0.1445
Normal loss: 0.1270, Plan similarity: 3.6719, Random contrast: 0.3242
Normal loss: 0.1518, Plan similarity: 5.1250, Random contrast: 0.3242
Normal loss: 0.1929, Plan similarity: 4.2500, Random contrast: 0.6836
Normal loss: 0.1438, Plan similarity: 0.2295, Random contrast: 0.4766
Normal loss: 0.1369, Plan similarity: 3.2969, Random contrast: 0.3867
Normal loss: 0.0999, Plan similarity: 0.2598, Random contrast: 0.4688
Normal loss: 0.1526, Plan similarity: 2.5938, Random contrast: 0.6445
Normal loss: 0.1344, Plan similarity: 0.4258, Random contrast: 0.2969
Normal loss: 0.2099, Plan similarity: 2.1562, Random contrast: 0.1523
Normal loss: 0.1349, Plan similarity: 3.2969, Random contrast: 0.5000
Normal loss: 0.1918, Plan similarity: 2.6406, Random contrast: 0.6562
Normal loss: 0.2857, Plan similarity: 2.5156, Random contrast: 0.3340
Normal loss: 0.2343, Plan similarity: 0.6016, Random contrast: 0.4531
Normal loss: 0.1619, Plan similarity: 2.4531, Random contrast: 0.4590
Normal loss: 0.1084, Plan similarity: 1.6172, Random contrast: 0.6641
Normal loss: 0.0997, Plan similarity: 0.4336, Random contrast: 0.5430
Normal loss: 0.1180, Plan similarity: 2.1719, Random contrast: 0.4434
Normal loss: 0.0693, Plan similarity: 0.1855, Random contrast: 0.6719
Normal loss: 0.0659, Plan similarity: 2.4062, Random contrast: 0.3008
Normal loss: 0.1255, Plan similarity: 0.2012, Random contrast: 0.6797
Normal loss: 0.0714, Plan similarity: 0.4180, Random contrast: 0.4004
Normal loss: 0.1158, Plan similarity: 3.5625, Random contrast: 0.4277
Normal loss: 0.1929, Plan similarity: 0.4102, Random contrast: 0.6719
Normal loss: 0.2529, Plan similarity: 0.3379, Random contrast: 0.4668
Normal loss: 0.0709, Plan similarity: 0.2891, Random contrast: 0.4219
Normal loss: 0.2351, Plan similarity: 0.2246, Random contrast: 0.6367
Normal loss: 0.1873, Plan similarity: 0.3008, Random contrast: 0.5938
Normal loss: 0.1416, Plan similarity: 0.3809, Random contrast: 0.4336
Normal loss: 0.1044, Plan similarity: 2.7188, Random contrast: 0.4766
Normal loss: 0.1127, Plan similarity: 0.1484, Random contrast: 0.4453
Normal loss: 0.1278, Plan similarity: 0.2793, Random contrast: 0.2500
Normal loss: 0.1495, Plan similarity: 1.8125, Random contrast: 0.4531
Normal loss: 0.1703, Plan similarity: 0.1416, Random contrast: 0.6719
Normal loss: 0.1156, Plan similarity: 2.9375, Random contrast: 0.4629
Normal loss: 0.0939, Plan similarity: 0.2305, Random contrast: 0.6211
Normal loss: 0.1367, Plan similarity: 0.2578, Random contrast: 0.6445
Normal loss: 0.0887, Plan similarity: 3.9688, Random contrast: 0.5078
Normal loss: 0.0930, Plan similarity: 0.1865, Random contrast: 0.2676
Normal loss: 0.0849, Plan similarity: 3.1406, Random contrast: 0.4258
Normal loss: 0.1049, Plan similarity: 5.3125, Random contrast: 0.4238
Normal loss: 0.0656, Plan similarity: 0.1367, Random contrast: 0.4629
Normal loss: 0.0570, Plan similarity: 0.3379, Random contrast: 0.3477
Normal loss: 0.0670, Plan similarity: 0.1270, Random contrast: 0.5156
Normal loss: 0.0572, Plan similarity: 0.2441, Random contrast: 0.4961
Normal loss: 0.1082, Plan similarity: 0.7148, Random contrast: 0.3945
Normal loss: 0.1020, Plan similarity: 0.6953, Random contrast: 0.5156
Normal loss: 0.0664, Plan similarity: 2.5625, Random contrast: 0.6797
Normal loss: 0.1183, Plan similarity: 2.8281, Random contrast: 0.5273
Normal loss: 0.1378, Plan similarity: 2.7188, Random contrast: 0.4336
Normal loss: 0.0483, Plan similarity: 0.4062, Random contrast: 0.5938
Normal loss: 0.0651, Plan similarity: 0.2715, Random contrast: 0.6875
Normal loss: 0.0626, Plan similarity: 0.1309, Random contrast: 0.6758
Normal loss: 0.0607, Plan similarity: 0.3438, Random contrast: 0.6445
Normal loss: 0.1004, Plan similarity: 3.0781, Random contrast: 0.6875
Normal loss: 0.0507, Plan similarity: 0.4258, Random contrast: 0.6680
Normal loss: 0.0960, Plan similarity: 2.2969, Random contrast: 0.6133
Normal loss: 0.0848, Plan similarity: 0.1875, Random contrast: 0.6680
Normal loss: 0.0605, Plan similarity: 0.4609, Random contrast: 0.6797
Normal loss: 0.0708, Plan similarity: 3.2031, Random contrast: 0.6484
Normal loss: 0.0957, Plan similarity: 3.3438, Random contrast: 0.6484
Normal loss: 0.0817, Plan similarity: 0.4062, Random contrast: 0.6719
Normal loss: 0.0423, Plan similarity: 0.1279, Random contrast: 0.6719
Normal loss: 0.0915, Plan similarity: 0.1963, Random contrast: 0.6484
Normal loss: 0.0532, Plan similarity: 0.2754, Random contrast: 0.6641
Normal loss: 0.0471, Plan similarity: 1.1094, Random contrast: 0.6758
Normal loss: 0.0650, Plan similarity: 1.1250, Random contrast: 0.6719
Normal loss: 0.1638, Plan similarity: 0.6016, Random contrast: 0.6797
Normal loss: 0.0629, Plan similarity: 0.3945, Random contrast: 0.6094
Normal loss: 0.0958, Plan similarity: 1.8281, Random contrast: 0.6836
Normal loss: 0.0696, Plan similarity: 0.6172, Random contrast: 0.3750
Normal loss: 0.0573, Plan similarity: 0.3125, Random contrast: 0.3906
Normal loss: 0.1216, Plan similarity: 3.5781, Random contrast: 0.3613
Normal loss: 0.0476, Plan similarity: 0.2969, Random contrast: 0.6016
Normal loss: 0.1010, Plan similarity: 2.7188, Random contrast: 0.6875
Normal loss: 0.0495, Plan similarity: 0.4688, Random contrast: 0.6719
Normal loss: 0.0732, Plan similarity: 0.4434, Random contrast: 0.6602
Normal loss: 0.0861, Plan similarity: 0.3477, Random contrast: 0.4648
Normal loss: 0.0740, Plan similarity: 3.0000, Random contrast: 0.6602
Normal loss: 0.0755, Plan similarity: 0.5898, Random contrast: 0.6211
Normal loss: 0.0802, Plan similarity: 0.2314, Random contrast: 0.6172
Normal loss: 0.1427, Plan similarity: 0.6875, Random contrast: 0.6094
Normal loss: 0.0892, Plan similarity: 2.6562, Random contrast: 0.6641
Normal loss: 0.1035, Plan similarity: 2.0469, Random contrast: 0.6641
Normal loss: 0.1341, Plan similarity: 2.9062, Random contrast: 0.6719
Normal loss: 0.1302, Plan similarity: 2.5781, Random contrast: 0.3828
Normal loss: 0.1067, Plan similarity: 0.5859, Random contrast: 0.6328
Normal loss: 0.0665, Plan similarity: 0.5039, Random contrast: 0.5312
Normal loss: 0.0529, Plan similarity: 0.3828, Random contrast: 0.6875
Normal loss: 0.0731, Plan similarity: 0.4102, Random contrast: 0.3555
Normal loss: 0.1591, Plan similarity: 0.6094, Random contrast: 0.2715
Normal loss: 0.1791, Plan similarity: 0.4180, Random contrast: 0.5234
Normal loss: 0.1985, Plan similarity: 0.6953, Random contrast: 0.4492
Normal loss: 0.1157, Plan similarity: 0.4375, Random contrast: 0.5859
Normal loss: 0.1707, Plan similarity: 0.5625, Random contrast: 0.2148
Normal loss: 0.2713, Plan similarity: 0.6445, Random contrast: 0.3125
Normal loss: 0.1271, Plan similarity: 0.4551, Random contrast: 0.4395
Normal loss: 0.1108, Plan similarity: 0.3340, Random contrast: 0.2520
Normal loss: 0.0979, Plan similarity: 0.2969, Random contrast: 0.6680
Normal loss: 0.1021, Plan similarity: 0.2969, Random contrast: 0.4043
Normal loss: 0.0968, Plan similarity: 0.3203, Random contrast: 0.4102
Normal loss: 0.2376, Plan similarity: 0.3047, Random contrast: 0.6094
Normal loss: 0.2059, Plan similarity: 0.4453, Random contrast: 0.2812
Normal loss: 0.1216, Plan similarity: 0.2012, Random contrast: 0.4922
Normal loss: 0.1290, Plan similarity: 0.2344, Random contrast: 0.4336
Normal loss: 0.1360, Plan similarity: 0.3516, Random contrast: 0.6523
Normal loss: 0.1938, Plan similarity: 0.2383, Random contrast: 0.4688
Normal loss: 0.2066, Plan similarity: 0.4219, Random contrast: 0.6367
Normal loss: 0.1631, Plan similarity: 0.3477, Random contrast: 0.2227
Normal loss: 0.2120, Plan similarity: 0.3633, Random contrast: 0.0493
Normal loss: 0.1907, Plan similarity: 0.3281, Random contrast: 0.1650
Normal loss: 0.1466, Plan similarity: 1.8203, Random contrast: 0.4199
Normal loss: 0.1306, Plan similarity: 0.9062, Random contrast: 0.4883
Normal loss: 0.1259, Plan similarity: 2.2969, Random contrast: 0.2617
Normal loss: 0.1188, Plan similarity: 0.3711, Random contrast: 0.6406
Normal loss: 0.1256, Plan similarity: 4.3750, Random contrast: 0.1475
Normal loss: 0.0908, Plan similarity: 0.7500, Random contrast: 0.1797
Normal loss: 0.0984, Plan similarity: 0.3027, Random contrast: 0.2539
Normal loss: 0.0759, Plan similarity: 0.5664, Random contrast: 0.4082
Normal loss: 0.1111, Plan similarity: 2.0469, Random contrast: 0.2480
Normal loss: 0.1677, Plan similarity: 0.7305, Random contrast: 0.0052
Normal loss: 0.1411, Plan similarity: 4.5625, Random contrast: 0.2266
Normal loss: 0.0834, Plan similarity: 2.5469, Random contrast: 0.4883
Normal loss: 0.0794, Plan similarity: 0.6797, Random contrast: 0.2207
Normal loss: 0.0578, Plan similarity: 0.2891, Random contrast: 0.2324
Normal loss: 0.1235, Plan similarity: 1.2344, Random contrast: 0.3047
Normal loss: 0.1105, Plan similarity: 2.5312, Random contrast: 0.4180
Normal loss: 0.0351, Plan similarity: 0.2734, Random contrast: 0.5039
Normal loss: 0.1005, Plan similarity: 0.3184, Random contrast: 0.4375
Normal loss: 0.0897, Plan similarity: 0.2559, Random contrast: 0.6016
Normal loss: 0.0508, Plan similarity: 0.2266, Random contrast: 0.3398
Normal loss: 0.0578, Plan similarity: 0.3848, Random contrast: 0.6641
Normal loss: 0.0512, Plan similarity: 0.3320, Random contrast: 0.5312
Normal loss: 0.0583, Plan similarity: 0.2090, Random contrast: 0.5156
Normal loss: 0.0489, Plan similarity: 3.5781, Random contrast: 0.5742
Normal loss: 0.0888, Plan similarity: 2.3906, Random contrast: 0.5664
Normal loss: 0.0608, Plan similarity: 0.2676, Random contrast: 0.6797
Normal loss: 0.0358, Plan similarity: 0.4082, Random contrast: 0.5312
Normal loss: 0.0849, Plan similarity: 0.2578, Random contrast: 0.6406
Normal loss: 0.0415, Plan similarity: 0.3594, Random contrast: 0.6875
Normal loss: 0.0500, Plan similarity: 0.2090, Random contrast: 0.6562
Normal loss: 0.1106, Plan similarity: 2.3281, Random contrast: 0.6719
Normal loss: 0.0567, Plan similarity: 0.2070, Random contrast: 0.6562
Normal loss: 0.0413, Plan similarity: 0.2354, Random contrast: 0.6602
Normal loss: 0.0416, Plan similarity: 0.3027, Random contrast: 0.6719
Normal loss: 0.0983, Plan similarity: 0.3242, Random contrast: 0.6797
Normal loss: 0.0453, Plan similarity: 3.6719, Random contrast: 0.6914
Normal loss: 0.0388, Plan similarity: 1.5781, Random contrast: 0.6797
Normal loss: 0.0451, Plan similarity: 0.1904, Random contrast: 0.6719
Normal loss: 0.0860, Plan similarity: 0.3164, Random contrast: 0.6914
Normal loss: 0.0959, Plan similarity: 3.7188, Random contrast: 0.6875
Normal loss: 0.0465, Plan similarity: 0.2559, Random contrast: 0.6484
Normal loss: 0.0875, Plan similarity: 2.2969, Random contrast: 0.6836
Normal loss: 0.1069, Plan similarity: 2.5625, Random contrast: 0.6641
Normal loss: 0.0946, Plan similarity: 0.2305, Random contrast: 0.6719
Normal loss: 0.0312, Plan similarity: 0.2656, Random contrast: 0.6758
Normal loss: 0.0476, Plan similarity: 0.3164, Random contrast: 0.6875
Normal loss: 0.0332, Plan similarity: 0.2148, Random contrast: 0.6875
Normal loss: 0.0844, Plan similarity: 0.2715, Random contrast: 0.6758
Normal loss: 0.0879, Plan similarity: 0.1118, Random contrast: 0.6914
Normal loss: 0.0900, Plan similarity: 1.4297, Random contrast: 0.6719
Normal loss: 0.0450, Plan similarity: 0.2344, Random contrast: 0.6758
Normal loss: 0.0389, Plan similarity: 1.5312, Random contrast: 0.6719
Normal loss: 0.0387, Plan similarity: 0.5391, Random contrast: 0.6875
Normal loss: 0.0784, Plan similarity: 3.2500, Random contrast: 0.6875
Normal loss: 0.0419, Plan similarity: 3.2188, Random contrast: 0.6875
Normal loss: 0.0752, Plan similarity: 2.6250, Random contrast: 0.6875
Normal loss: 0.0787, Plan similarity: 0.2031, Random contrast: 0.6875
Normal loss: 0.0524, Plan similarity: 0.1123, Random contrast: 0.6875
Normal loss: 0.0697, Plan similarity: 0.1953, Random contrast: 0.6875
Normal loss: 0.1786, Plan similarity: 2.3906, Random contrast: 0.6641
Normal loss: 0.0497, Plan similarity: 0.4062, Random contrast: 0.6484
Normal loss: 0.0871, Plan similarity: 2.7500, Random contrast: 0.6328
Normal loss: 0.0435, Plan similarity: 0.5352, Random contrast: 0.6797
Normal loss: 0.0580, Plan similarity: 0.6094, Random contrast: 0.6758
Normal loss: 0.0610, Plan similarity: 1.9531, Random contrast: 0.6797
Normal loss: 0.0922, Plan similarity: 0.4355, Random contrast: 0.6758
Normal loss: 0.1664, Plan similarity: 0.6719, Random contrast: 0.6719
Normal loss: 0.0700, Plan similarity: 0.6094, Random contrast: 0.6875
Normal loss: 0.0819, Plan similarity: 3.6562, Random contrast: 0.6797
Normal loss: 0.0675, Plan similarity: 0.6016, Random contrast: 0.6484
Normal loss: 0.0590, Plan similarity: 0.3555, Random contrast: 0.6797
Normal loss: 0.1101, Plan similarity: 1.7031, Random contrast: 0.6719
Normal loss: 0.0922, Plan similarity: 0.4941, Random contrast: 0.6680
Normal loss: 0.0513, Plan similarity: 0.4258, Random contrast: 0.6875
Normal loss: 0.0799, Plan similarity: 0.4648, Random contrast: 0.6680
Normal loss: 0.0494, Plan similarity: 0.4102, Random contrast: 0.6797
Normal loss: 0.1213, Plan similarity: 2.7188, Random contrast: 0.6680
Normal loss: 0.0367, Plan similarity: 0.4023, Random contrast: 0.6719
Normal loss: 0.0572, Plan similarity: 0.3516, Random contrast: 0.6797
Normal loss: 0.0355, Plan similarity: 1.6016, Random contrast: 0.6719
Normal loss: 0.0923, Plan similarity: 1.1172, Random contrast: 0.6484
Normal loss: 0.0578, Plan similarity: 2.7812, Random contrast: 0.6641
Normal loss: 0.0384, Plan similarity: 0.3008, Random contrast: 0.6758
Normal loss: 0.0353, Plan similarity: 0.1738, Random contrast: 0.6602
Normal loss: 0.0817, Plan similarity: 2.5781, Random contrast: 0.6680
Normal loss: 0.0724, Plan similarity: 3.8281, Random contrast: 0.6719
Normal loss: 0.0341, Plan similarity: 0.0503, Random contrast: 0.6719
Normal loss: 0.0801, Plan similarity: 3.3125, Random contrast: 0.6875
Normal loss: 0.0606, Plan similarity: 1.1641, Random contrast: 0.6562
Normal loss: 0.0401, Plan similarity: 0.8008, Random contrast: 0.6875
Normal loss: 0.0669, Plan similarity: 0.1641, Random contrast: 0.6719
Normal loss: 0.0614, Plan similarity: 0.1309, Random contrast: 0.6250
Normal loss: 0.0480, Plan similarity: 0.2051, Random contrast: 0.6836
Normal loss: 0.0597, Plan similarity: 2.8125, Random contrast: 0.6797
Normal loss: 0.0405, Plan similarity: 0.1836, Random contrast: 0.6758
Normal loss: 0.0353, Plan similarity: 0.0165, Random contrast: 0.6445
Normal loss: 0.0389, Plan similarity: 0.2090, Random contrast: 0.6484
Normal loss: 0.0408, Plan similarity: 0.3008, Random contrast: 0.6719
Normal loss: 0.0801, Plan similarity: 5.1250, Random contrast: 0.6797
Normal loss: 0.0932, Plan similarity: 0.2578, Random contrast: 0.6641
Normal loss: 0.0641, Plan similarity: 3.5469, Random contrast: 0.6602
Normal loss: 0.0327, Plan similarity: 0.3691, Random contrast: 0.6797
Normal loss: 0.0463, Plan similarity: 0.6641, Random contrast: 0.6914
Normal loss: 0.0408, Plan similarity: 0.2129, Random contrast: 0.6484
Normal loss: 0.0708, Plan similarity: 0.4043, Random contrast: 0.6641
Normal loss: 0.0728, Plan similarity: 0.1357, Random contrast: 0.6484
Normal loss: 0.0463, Plan similarity: 1.4141, Random contrast: 0.6875
Normal loss: 0.0358, Plan similarity: 0.0913, Random contrast: 0.6680
Normal loss: 0.0486, Plan similarity: 1.5781, Random contrast: 0.6719
Normal loss: 0.0575, Plan similarity: 2.0625, Random contrast: 0.6562
Normal loss: 0.1275, Plan similarity: 2.7344, Random contrast: 0.6602
Normal loss: 0.0415, Plan similarity: 0.1816, Random contrast: 0.6680
Normal loss: 0.0557, Plan similarity: 0.1787, Random contrast: 0.6758
Normal loss: 0.0322, Plan similarity: 0.7344, Random contrast: 0.6797
Normal loss: 0.0316, Plan similarity: 0.2129, Random contrast: 0.6719
Normal loss: 0.0541, Plan similarity: 0.1328, Random contrast: 0.6758
Normal loss: 0.0484, Plan similarity: 0.5898, Random contrast: 0.6797
Normal loss: 0.0616, Plan similarity: 0.1133, Random contrast: 0.6875
Normal loss: 0.0398, Plan similarity: 0.1934, Random contrast: 0.6875
Normal loss: 0.0348, Plan similarity: 0.3535, Random contrast: 0.6758
Normal loss: 0.0909, Plan similarity: 0.2070, Random contrast: 0.6250
Normal loss: 0.0390, Plan similarity: 0.3730, Random contrast: 0.6758
Normal loss: 0.1092, Plan similarity: 2.5312, Random contrast: 0.5781
Normal loss: 0.0404, Plan similarity: 2.0625, Random contrast: 0.6875
Normal loss: 0.0437, Plan similarity: 0.5391, Random contrast: 0.6797
Normal loss: 0.0687, Plan similarity: 2.6094, Random contrast: 0.5312
Normal loss: 0.0542, Plan similarity: 0.4609, Random contrast: 0.6094
Normal loss: 0.0431, Plan similarity: 0.4316, Random contrast: 0.5938
Normal loss: 0.0506, Plan similarity: 2.4375, Random contrast: 0.5508
Normal loss: 0.0501, Plan similarity: 1.7891, Random contrast: 0.5156
Normal loss: 0.0402, Plan similarity: 0.1196, Random contrast: 0.4805
Normal loss: 0.0384, Plan similarity: 3.6094, Random contrast: 0.6680
Normal loss: 0.0380, Plan similarity: 0.2754, Random contrast: 0.5703
Normal loss: 0.0756, Plan similarity: 3.1094, Random contrast: 0.6719
Normal loss: 0.0383, Plan similarity: 0.5391, Random contrast: 0.5781
Normal loss: 0.0594, Plan similarity: 0.1855, Random contrast: 0.6875
Normal loss: 0.0711, Plan similarity: 2.3438, Random contrast: 0.5234
Normal loss: 0.0417, Plan similarity: 0.4961, Random contrast: 0.5703
Normal loss: 0.0475, Plan similarity: 0.9219, Random contrast: 0.4844
Normal loss: 0.0466, Plan similarity: 0.2832, Random contrast: 0.6172
Normal loss: 0.0367, Plan similarity: 0.5625, Random contrast: 0.6484
Normal loss: 0.0371, Plan similarity: 0.8359, Random contrast: 0.4961
Normal loss: 0.0377, Plan similarity: 0.6328, Random contrast: 0.6914
Normal loss: 0.0724, Plan similarity: 2.5000, Random contrast: 0.5000
Normal loss: 0.0627, Plan similarity: 0.6562, Random contrast: 0.6641
Normal loss: 0.0661, Plan similarity: 1.3906, Random contrast: 0.6562
Normal loss: 0.0521, Plan similarity: 3.0000, Random contrast: 0.6758
Normal loss: 0.0496, Plan similarity: 0.6289, Random contrast: 0.6875
Normal loss: 0.0481, Plan similarity: 4.0938, Random contrast: 0.5625
Normal loss: 0.0739, Plan similarity: 5.5625, Random contrast: 0.6719
Normal loss: 0.0350, Plan similarity: 0.7109, Random contrast: 0.6875
Normal loss: 0.0392, Plan similarity: 0.4766, Random contrast: 0.5273
Normal loss: 0.0991, Plan similarity: 3.0625, Random contrast: 0.5195
Normal loss: 0.0599, Plan similarity: 0.4648, Random contrast: 0.6914
Normal loss: 0.0474, Plan similarity: 0.4570, Random contrast: 0.6875
Normal loss: 0.0573, Plan similarity: 0.3906, Random contrast: 0.5508
Normal loss: 0.0543, Plan similarity: 1.6484, Random contrast: 0.6641
Normal loss: 0.0482, Plan similarity: 0.5000, Random contrast: 0.4883
Normal loss: 0.0576, Plan similarity: 0.5312, Random contrast: 0.6797
Normal loss: 0.0789, Plan similarity: 1.9062, Random contrast: 0.6641
Normal loss: 0.0648, Plan similarity: 0.3613, Random contrast: 0.4980
Normal loss: 0.0727, Plan similarity: 0.6484, Random contrast: 0.5469
Normal loss: 0.0737, Plan similarity: 0.7188, Random contrast: 0.4980
Normal loss: 0.0619, Plan similarity: 0.6953, Random contrast: 0.3477
Normal loss: 0.0330, Plan similarity: 0.3145, Random contrast: 0.6055
Normal loss: 0.0527, Plan similarity: 1.0938, Random contrast: 0.6797
Normal loss: 0.0926, Plan similarity: 0.6250, Random contrast: 0.6719
Normal loss: 0.0833, Plan similarity: 2.2188, Random contrast: 0.5195
Normal loss: 0.0596, Plan similarity: 0.3594, Random contrast: 0.5469
Normal loss: 0.0346, Plan similarity: 0.7539, Random contrast: 0.5156
Normal loss: 0.0520, Plan similarity: 4.9375, Random contrast: 0.4766
Normal loss: 0.0422, Plan similarity: 0.9453, Random contrast: 0.6875
Normal loss: 0.1477, Plan similarity: 2.7812, Random contrast: 0.6836
Normal loss: 0.0560, Plan similarity: 2.8125, Random contrast: 0.5352
Normal loss: 0.0689, Plan similarity: 0.3398, Random contrast: 0.6719
Normal loss: 0.1264, Plan similarity: 0.5039, Random contrast: 0.6797
Normal loss: 0.0422, Plan similarity: 0.3086, Random contrast: 0.5625
Normal loss: 0.0484, Plan similarity: 0.3457, Random contrast: 0.4668
Normal loss: 0.0414, Plan similarity: 0.2480, Random contrast: 0.6641
Normal loss: 0.0318, Plan similarity: 0.2793, Random contrast: 0.4961
Normal loss: 0.0858, Plan similarity: 0.3457, Random contrast: 0.3281
Normal loss: 0.0621, Plan similarity: 0.1592, Random contrast: 0.6406
Normal loss: 0.0345, Plan similarity: 0.1846, Random contrast: 0.4922
Normal loss: 0.0346, Plan similarity: 0.1738, Random contrast: 0.6484
Normal loss: 0.0326, Plan similarity: 0.2168, Random contrast: 0.6719
Normal loss: 0.0325, Plan similarity: 0.4258, Random contrast: 0.6562
Normal loss: 0.0522, Plan similarity: 0.2695, Random contrast: 0.4414
Normal loss: 0.0544, Plan similarity: 0.1895, Random contrast: 0.5469
Normal loss: 0.0245, Plan similarity: 0.1328, Random contrast: 0.6562
Normal loss: 0.0640, Plan similarity: 0.1455, Random contrast: 0.3828
Normal loss: 0.0561, Plan similarity: 0.2441, Random contrast: 0.5625
Normal loss: 0.0373, Plan similarity: 0.3320, Random contrast: 0.6406
Normal loss: 0.0282, Plan similarity: 0.2656, Random contrast: 0.6445
Normal loss: 0.0257, Plan similarity: 0.4727, Random contrast: 0.6875
Normal loss: 0.0371, Plan similarity: 0.3203, Random contrast: 0.4883
Normal loss: 0.0765, Plan similarity: 2.2812, Random contrast: 0.6484
Normal loss: 0.0353, Plan similarity: 0.5391, Random contrast: 0.5156
Normal loss: 0.0559, Plan similarity: 2.5156, Random contrast: 0.5078
Normal loss: 0.0442, Plan similarity: 0.6562, Random contrast: 0.4766
Normal loss: 0.0605, Plan similarity: 0.5859, Random contrast: 0.4727
Normal loss: 0.0716, Plan similarity: 0.7695, Random contrast: 0.6562
Normal loss: 0.0893, Plan similarity: 0.6719, Random contrast: 0.6484
Normal loss: 0.0472, Plan similarity: 0.2598, Random contrast: 0.6172
Normal loss: 0.0616, Plan similarity: 0.4219, Random contrast: 0.3945
Normal loss: 0.1274, Plan similarity: 0.2266, Random contrast: 0.4805
Normal loss: 0.0756, Plan similarity: 0.3828, Random contrast: 0.5312
Normal loss: 0.0747, Plan similarity: 0.4043, Random contrast: 0.6484
Normal loss: 0.0378, Plan similarity: 0.5703, Random contrast: 0.6836
Normal loss: 0.0275, Plan similarity: 0.0962, Random contrast: 0.6367
Normal loss: 0.0493, Plan similarity: 0.5586, Random contrast: 0.5430
Normal loss: 0.2299, Plan similarity: 0.3672, Random contrast: 0.3652
Normal loss: 0.0445, Plan similarity: 1.2656, Random contrast: 0.4727
Normal loss: 0.0722, Plan similarity: 0.0537, Random contrast: 0.3262
Normal loss: 0.0736, Plan similarity: 0.5547, Random contrast: 0.3105
Normal loss: 0.1033, Plan similarity: 3.0312, Random contrast: 0.2773
Normal loss: 0.1245, Plan similarity: 0.7969, Random contrast: 0.2441
Normal loss: 0.1408, Plan similarity: 0.3926, Random contrast: 0.3965
Normal loss: 0.1677, Plan similarity: 0.4297, Random contrast: 0.1670
Normal loss: 0.0547, Plan similarity: 0.5859, Random contrast: 0.3398
Normal loss: 0.1431, Plan similarity: 2.8125, Random contrast: 0.3047
Normal loss: 0.0953, Plan similarity: 0.9375, Random contrast: 0.5312
Normal loss: 0.1267, Plan similarity: 4.9062, Random contrast: 0.5703
Normal loss: 0.0827, Plan similarity: 0.4414, Random contrast: 0.4570
Normal loss: 0.0491, Plan similarity: 0.9102, Random contrast: 0.4219
Normal loss: 0.1098, Plan similarity: 2.5469, Random contrast: 0.4062
Normal loss: 0.1028, Plan similarity: 0.6680, Random contrast: 0.3379
Normal loss: 0.0888, Plan similarity: 0.5039, Random contrast: 0.2676
Normal loss: 0.1053, Plan similarity: 1.8516, Random contrast: 0.5664
Normal loss: 0.0584, Plan similarity: 0.6172, Random contrast: 0.5586
Normal loss: 0.0472, Plan similarity: 0.5234, Random contrast: 0.4141
Normal loss: 0.1095, Plan similarity: 2.0156, Random contrast: 0.4277
Normal loss: 0.0984, Plan similarity: 0.8750, Random contrast: 0.4395
Normal loss: 0.0862, Plan similarity: 0.6719, Random contrast: 0.0442
Normal loss: 0.1502, Plan similarity: 2.2031, Random contrast: 0.6484
Normal loss: 0.0848, Plan similarity: 3.1094, Random contrast: 0.4805
Normal loss: 0.1934, Plan similarity: 0.6641, Random contrast: 0.2773
Normal loss: 0.1290, Plan similarity: 0.1621, Random contrast: 0.6328
Normal loss: 0.0951, Plan similarity: 0.5664, Random contrast: 0.3008
Normal loss: 0.1157, Plan similarity: 0.5117, Random contrast: 0.4102
Normal loss: 0.1245, Plan similarity: 0.3984, Random contrast: 0.6406
Normal loss: 0.1305, Plan similarity: 0.4570, Random contrast: 0.5195
Normal loss: 0.1711, Plan similarity: 1.1641, Random contrast: 0.5000
Normal loss: 0.1828, Plan similarity: 0.5625, Random contrast: 0.6562
Normal loss: 0.1840, Plan similarity: 5.2188, Random contrast: 0.6523
Normal loss: 0.2080, Plan similarity: 0.3516, Random contrast: 0.3262
Normal loss: 0.2352, Plan similarity: 0.6250, Random contrast: 0.4805
